fahrzeug_id,typ,kilometerstand,laenge,hoehe,gewicht,sitze,farbe,ps,schaltung,verbrauch,neupreis,gebrauchtpreis,erstzulassung
226,Kompaktwagen,70072.38,4.26,1.38,1606,4,grau,119,Automatik,5.21,34050.21,12508.91,2022-06-25
227,Kompaktwagen,59715.881,4.21,1.52,1802,4,grün,181,Automatik,7.42,28719.81,9455.69,2022-07-03
228,Kompaktwagen,69988.689,4.27,1.52,1824,5,grün,87,Automatik,5.7,35358.5,13635.98,2021-06-14
229,Kompaktwagen,76618.37,4.45,1.52,1866,4,grün,142,Automatik,6.59,35187.1,13036.03,2021-04-28
230,Kompaktwagen,48304.575,4.22,1.48,1772,4,grün,184,Automatik,6.97,44446.33,26638.64,2022-11-22
231,Kompaktwagen,37285.787,4.17,1.34,1538,4,rot,88,Handschaltung,5.11,30569.75,15513.03,2022-12-04
232,Kompaktwagen,37657.272,4.46,1.44,1800,5,grau,120,Handschaltung,6.25,26548.56,11922.36,2023-06-19
233,Kompaktwagen,37432.93,4.25,1.39,1661,4,grün,131,Automatik,5.69,31770.01,16908.75,2023-03-18
234,Kompaktwagen,62605.136,4.45,1.54,1912,5,grün,171,Automatik,7.15,31057.25,11386.94,2022-06-09
235,Kompaktwagen,76286.487,4.25,1.48,1749,5,schwarz,171,Automatik,6.82,32406.92,10719.21,2021-12-04
236,Kompaktwagen,70471.005,4.32,1.44,1747,5,grün,176,Automatik,6.41,29807.87,8148.71,2021-04-03
237,Kompaktwagen,38481.28,4.25,1.47,1716,4,grau,128,Automatik,5.94,22135.2,7079.75,2023-06-27
238,Kompaktwagen,78624.094,4.26,1.53,1823,5,blau,158,Automatik,7.18,28667.58,5381.28,2021-09-05
239,Kompaktwagen,56940.15,4.13,1.5,1704,4,blau,159,Automatik,6.61,26047.15,6832.88,2022-12-14
240,Kompaktwagen,85868.748,4.29,1.56,1892,5,gelb,161,Handschaltung,8.4,37967.23,13893.65,2021-01-06
241,Kompaktwagen,53614.437,4.45,1.5,1873,4,schwarz,176,Automatik,6.82,26811.37,9223.1,2022-04-10
242,Kompaktwagen,62915.632,4.37,1.63,1982,5,grün,133,Automatik,7.65,33834.03,13764.29,2022-02-22
243,Kompaktwagen,50202.327,4.36,1.55,1877,5,schwarz,156,Handschaltung,7.72,31956.63,14873.79,2022-11-14
244,Kompaktwagen,49988.864,4.31,1.62,1975,4,grau,136,Automatik,7.99,37760.3,20899.72,2022-05-06
245,Kompaktwagen,72446.198,4.42,1.29,1588,4,blau,115,Automatik,4.779999999999999,27820.25,5895.98,2021-09-29
246,Kompaktwagen,66272.601,4.39,1.38,1716,4,schwarz,178,Automatik,6.02,33482.52,13071.01,2021-10-15
247,Kompaktwagen,56094.17,4.22,1.49,1764,5,grau,180,Automatik,7.13,32893.68,14189.57,2022-06-11
248,Kompaktwagen,44058.862,4.25,1.52,1822,4,blau,169,Handschaltung,7.79,28527.5,12451.18,2022-08-11
249,Kompaktwagen,82426.383,4.27,1.48,1753,4,grau,123,Automatik,6.28,32315.01,8740.56,2021-04-26
250,Kompaktwagen,55412.336,4.33,1.43,1713,4,schwarz,189,Automatik,6.61,29567.97,11212.03,2022-10-06
251,Kompaktwagen,58368.938,4.09,1.54,1804,4,grau,186,Automatik,7.55,38253.44,19135.28,2022-01-22
252,Kompaktwagen,46062.167,4.5,1.77,2227,4,schwarz,133,Automatik,9.7,34073.6,17915.77,2022-11-20
253,Kompaktwagen,50613.522,4.39,1.56,1922,4,grün,174,Handschaltung,8.530000000000001,37008.54,19545.31,2022-12-02
254,Kompaktwagen,89314.404,4.41,1.31,1587,4,gelb,136,Handschaltung,5.76,28188.66,4027.48,2021-03-01
255,Kompaktwagen,66359.389,4.27,1.44,1752,4,gelb,141,Automatik,5.97,34917.36,14525.63,2022-05-10
256,Kompaktwagen,30838.073,4.38,1.53,1875,4,blau,161,Handschaltung,7.71,36556.07,22994.04,2023-01-31
257,Kompaktwagen,74793.733,4.4,1.25,1546,4,rot,197,Automatik,5.57,33152.7,10189.7,2021-08-04
258,Kompaktwagen,54334.469,4.31,1.56,1913,4,blau,149,Handschaltung,8.32,28323.12,10279.19,2022-06-21
259,Kompaktwagen,89206.657,4.31,1.53,1868,4,schwarz,133,Automatik,6.5,33225.8,8010.03,2021-05-14
260,Kompaktwagen,30641.122,4.34,1.49,1820,4,blau,164,Automatik,6.69,35623.68,22565.32,2022-10-02
261,Kompaktwagen,61441.865,4.29,1.63,1895,4,schwarz,127,Automatik,7.69,34630.11,14819.68,2022-07-14
262,Kompaktwagen,75897.677,4.49,1.37,1736,4,gelb,110,Automatik,5.2,24564.24,2279.82,2021-07-09
263,Kompaktwagen,47392.469,4.22,1.42,1704,5,grau,137,Handschaltung,6.64,30786.44,14603.52,2023-11-07
264,Kompaktwagen,47386.972,4.17,1.54,1803,5,gelb,132,Handschaltung,7.67,28255.57,10994.21,2022-12-31
265,Kompaktwagen,27560.058,4.37,1.44,1709,4,gelb,120,Handschaltung,6.14,29637.03,17021.56,2023-06-15
266,Kompaktwagen,56534.484,4.42,1.52,1913,4,grün,96,Automatik,6.11,30639.9,12004.12,2022-08-31
267,Kompaktwagen,64952.5,4.31,1.34,1615,4,rot,166,Handschaltung,6.29,33567.69,13367.15,2021-03-14
268,Kompaktwagen,65119.881,4.32,1.4,1676,4,schwarz,190,Handschaltung,6.89,24403.48,4269.73,2022-07-26
269,Kompaktwagen,52545.888,4.36,1.39,1688,5,grau,175,Handschaltung,6.72,35178.29,16648.28,2022-04-15
270,Kompaktwagen,36856.078,4.38,1.42,1775,5,schwarz,161,Automatik,6.07,39610.64,25404.89,2022-12-19
271,Kompaktwagen,63263.655,4.3,1.55,1867,4,gelb,118,Automatik,6.65,42196.93,22209.85,2021-09-01
272,Kompaktwagen,69218.885,4.14,1.72,2000,5,grau,178,Handschaltung,10.88,35576.98,14272.91,2021-05-28
273,Kompaktwagen,35838.392,4.18,1.63,1922,4,grün,188,Automatik,8.64,44814.27,30616.32,2023-07-26
274,Kompaktwagen,67200.675,4.14,1.51,1741,4,grün,109,Automatik,6.08,34289.91,13857.07,2021-09-26
275,Kompaktwagen,80722.895,4.35,1.52,1858,4,grau,118,Automatik,6.26,27612.76,4414.54,2021-08-27
276,Kompaktwagen,47843.085,4.19,1.34,1584,4,schwarz,175,Automatik,5.71,41336.07,23997.81,2023-10-01
277,Kompaktwagen,38775.987,4.14,1.38,1557,4,schwarz,142,Automatik,5.65,34912.63,20330.97,2023-02-10
278,Kompaktwagen,74117.399,4.28,1.53,1834,4,rot,176,Handschaltung,8.059999999999999,34725.74,12542.11,2021-10-11
279,Kompaktwagen,48075.371,4.3,1.54,1884,4,grün,95,Automatik,6.21,38540.22,21822.25,2022-10-29
280,Kompaktwagen,43639.174,4.26,1.43,1687,4,grau,198,Automatik,6.52,30729.66,15087.22,2023-05-06
281,Kompaktwagen,66070.399,4.19,1.4,1649,4,schwarz,159,Automatik,6.0,41522.52,21332.9,2022-03-30
282,Kompaktwagen,52403.455,4.52,1.5,1921,4,grau,173,Handschaltung,7.53,32539.91,14601.59,2022-09-25
283,Kompaktwagen,35936.993,4.36,1.47,1769,4,rot,177,Automatik,6.55,42181.73,28298.19,2023-10-27
284,Kompaktwagen,61577.375,4.28,1.51,1804,4,grün,177,Automatik,7.19,29254.4,9598.62,2021-11-13
285,Kompaktwagen,25239.575,4.25,1.58,1849,5,rot,92,Automatik,6.12,34324.21,22389.05,2023-11-18
286,Kompaktwagen,27540.791,4.34,1.45,1765,5,blau,210,Handschaltung,7.74,39142.68,26080.92,2024-02-26
287,Kompaktwagen,51752.588,4.26,1.5,1800,5,gelb,141,Automatik,6.6,32093.82,14772.85,2022-10-29
288,Kompaktwagen,83341.108,4.32,1.49,1784,5,grau,135,Handschaltung,6.8,35900.15,12574.31,2021-01-27
289,Kompaktwagen,40436.56,4.38,1.36,1676,5,schwarz,164,Automatik,5.78,29017.59,13070.57,2023-05-12
290,Kompaktwagen,45823.45,4.19,1.56,1845,4,schwarz,147,Automatik,6.99,36116.75,19254.26,2023-11-07
291,Kompaktwagen,58493.322,4.27,1.6,1917,5,gelb,157,Handschaltung,8.379999999999999,30901.36,12423.78,2022-04-17
292,Kompaktwagen,33644.094,4.22,1.41,1654,4,blau,136,Automatik,5.87,29793.27,15822.09,2023-09-13
293,Kompaktwagen,30310.134,4.28,1.51,1813,5,grün,152,Handschaltung,7.39,20070.48,6196.19,2023-11-17
294,Kompaktwagen,58594.991,4.28,1.68,2054,5,grün,124,Automatik,8.36,32090.99,12986.69,2022-12-23
295,Kompaktwagen,59689.065,4.37,1.42,1731,4,grau,133,Automatik,6.11,49082.12,29725.62,2022-07-29
296,Kompaktwagen,46906.787,4.19,1.37,1635,5,schwarz,171,Handschaltung,6.48,34294.86,17244.07,2022-03-05
297,Kompaktwagen,73224.72,4.42,1.51,1861,4,blau,149,Automatik,6.96,21769.19,470.43,2022-03-18
298,Kompaktwagen,54113.22,4.26,1.56,1848,4,schwarz,103,Automatik,6.35,32569.55,13316.28,2023-01-02
299,Kompaktwagen,51422.331,4.39,1.43,1815,5,grün,113,Automatik,5.59,28770.51,11898.02,2023-08-04
300,Kompaktwagen,64576.469,4.25,1.44,1715,4,blau,181,Automatik,6.36,31412.09,10841.55,2022-01-21
301,Kompaktwagen,46542.861,4.44,1.49,1878,4,rot,111,Automatik,6.24,26131.23,10113.39,2022-11-11
302,Kompaktwagen,70204.159,4.14,1.54,1788,5,blau,143,Automatik,6.74,37408.85,15590.27,2021-09-13
303,Kompaktwagen,77141.521,4.3,1.74,2080,4,schwarz,149,Automatik,9.39,28984.83,6496.77,2022-02-16
304,Kompaktwagen,38220.354,4.46,1.23,1533,4,schwarz,193,Handschaltung,5.83,33545.44,18629.1,2023-08-29
305,Kompaktwagen,41660.487,4.24,1.43,1725,4,gelb,165,Automatik,6.26,34260.57,18286.74,2022-04-01
306,Kompaktwagen,39257.226,4.3,1.49,1826,4,blau,115,Handschaltung,6.84,34324.88,19352.18,2023-08-29
307,Kompaktwagen,53173.183,4.24,1.83,2170,4,grün,165,Automatik,11.74,33038.36,15122.88,2023-03-30
308,Kompaktwagen,48096.376,4.33,1.52,1839,4,grün,139,Automatik,6.69,38847.31,21336.25,2022-11-15
309,Kompaktwagen,54014.81,4.29,1.45,1693,4,blau,142,Automatik,6.34,27139.0,8809.2,2021-09-22
310,Kompaktwagen,53460.352,4.29,1.62,1954,4,blau,188,Automatik,8.46,30434.27,12632.86,2022-10-24
311,Kompaktwagen,42300.68,4.22,1.38,1593,5,gelb,152,Automatik,5.56,31776.0,16563.09,2023-02-05
312,Kompaktwagen,60994.725,4.27,1.52,1831,4,schwarz,159,Handschaltung,7.98,31489.08,12047.61,2022-11-11
313,Kompaktwagen,58214.308,4.21,1.41,1663,4,grau,234,Handschaltung,7.79,38722.97,20265.07,2022-09-29
314,Kompaktwagen,82237.956,4.38,1.38,1674,4,grau,227,Handschaltung,7.62,36952.23,13598.91,2021-11-13
315,Kompaktwagen,99375.751,4.41,1.56,1969,4,schwarz,111,Automatik,6.7,30989.69,4463.69,2020-05-22
316,Kompaktwagen,59263.5,4.49,1.53,1901,4,rot,174,Automatik,7.15,33346.43,13967.76,2022-03-01
317,Kompaktwagen,39287.131,4.49,1.59,2020,4,grau,156,Automatik,7.52,43348.63,27755.92,2023-02-09
318,Kompaktwagen,59503.247,4.31,1.56,1862,4,rot,145,Automatik,6.79,33541.82,14670.63,2022-01-03
319,Kompaktwagen,43329.905,4.28,1.42,1729,4,blau,170,Automatik,6.16,38759.69,22771.9,2023-04-11
320,Kompaktwagen,73030.151,4.23,1.64,1959,5,grün,122,Automatik,7.83,35012.9,13585.04,2021-09-29
321,Kompaktwagen,35973.397,4.31,1.42,1681,4,blau,153,Automatik,6.05,39270.0,24758.95,2023-06-09
322,Kompaktwagen,38722.66,4.27,1.53,1779,4,grün,168,Automatik,7.3,39472.41,23860.06,2024-01-21
323,Kompaktwagen,19679.16,4.34,1.39,1730,4,schwarz,142,Automatik,5.81,25688.37,15276.45,2023-09-10
324,Kompaktwagen,19448.305,4.31,1.52,1860,5,gelb,117,Handschaltung,7.01,30353.4,19763.92,2024-01-10
325,Kompaktwagen,56277.606,4.28,1.52,1799,4,rot,183,Automatik,7.45,39461.76,21539.34,2022-05-14
326,Kompaktwagen,68270.73,4.2,1.42,1705,4,rot,170,Handschaltung,6.97,27156.89,6546.76,2022-03-02
327,Kompaktwagen,35218.214,4.26,1.64,1929,4,grün,136,Handschaltung,9.09,26684.39,12151.1,2022-09-24
328,Kompaktwagen,54594.383,4.21,1.53,1834,5,blau,151,Automatik,6.9,29521.45,11044.53,2022-04-12
329,Kompaktwagen,46058.301,4.28,1.58,1942,4,blau,154,Automatik,7.53,38942.62,22026.94,2023-04-02
330,Kompaktwagen,69030.222,4.47,1.5,1881,4,schwarz,192,Automatik,7.02,41936.0,21391.25,2021-08-10
331,Kompaktwagen,59891.112,4.24,1.45,1680,4,blau,198,Automatik,6.85,34152.03,14868.73,2022-01-06
332,Kompaktwagen,68170.732,4.48,1.37,1731,4,grün,137,Automatik,5.41,42399.9,22315.87,2021-12-12
333,Kompaktwagen,26555.714,4.21,1.41,1625,4,gelb,153,Automatik,5.86,42038.71,29541.24,2023-09-03
334,Kompaktwagen,28969.184,4.36,1.57,1929,4,blau,123,Handschaltung,7.58,25754.5,13059.08,2023-06-19
335,Kompaktwagen,81335.795,4.39,1.28,1571,5,grau,119,Automatik,4.6899999999999995,32570.76,9766.27,2021-06-06
336,Kompaktwagen,52619.348,4.4,1.56,1892,4,rot,138,Handschaltung,7.57,34341.11,16751.27,2022-10-03
337,Kompaktwagen,74599.451,4.24,1.49,1781,4,grün,140,Automatik,6.5,33088.37,10267.71,2021-07-16
338,Kompaktwagen,77004.685,4.4,1.47,1819,4,grau,164,Automatik,6.31,33406.44,10535.05,2022-03-11
339,Kompaktwagen,50435.826,4.34,1.43,1718,4,blau,173,Automatik,6.57,40699.23,22932.08,2022-04-15
340,Kompaktwagen,33040.278,4.28,1.51,1829,4,schwarz,80,Automatik,5.52,32629.21,18685.36,2023-05-24
341,Kompaktwagen,46501.662,4.4,1.64,2016,4,gelb,164,Handschaltung,9.22,27560.77,10324.53,2022-12-22
342,Kompaktwagen,61915.794,4.39,1.6,1978,4,rot,132,Handschaltung,8.190000000000001,36162.45,16604.63,2022-08-18
343,Kompaktwagen,72248.617,4.45,1.49,1859,4,schwarz,125,Automatik,6.3,32062.42,10609.12,2021-05-01
344,Kompaktwagen,86383.896,4.4,1.46,1817,4,grün,183,Automatik,6.73,33800.93,9770.63,2022-05-27
345,Kompaktwagen,71195.711,4.42,1.39,1741,4,schwarz,176,Automatik,5.98,27603.76,6521.12,2021-12-04
346,Kompaktwagen,34409.116,4.36,1.6,1963,4,blau,133,Automatik,7.44,33013.88,18950.36,2023-04-15
347,Kompaktwagen,48063.681,4.25,1.66,1981,4,blau,163,Handschaltung,9.78,39419.16,23136.41,2022-09-23
348,Kompaktwagen,88392.17,4.13,1.52,1769,5,gelb,190,Automatik,7.31,31318.6,6391.85,2021-01-26
349,Kompaktwagen,35804.416,4.28,1.4,1638,4,grün,157,Automatik,5.83,38647.23,24557.91,2023-03-14
350,Kompaktwagen,90383.166,4.35,1.57,1946,4,grün,182,Automatik,7.91,31391.68,6305.1,2021-01-24
351,Kompaktwagen,90674.105,4.25,1.45,1749,5,blau,106,Handschaltung,6.2,38425.47,14093.74,2021-04-19
352,Kompaktwagen,53729.662,4.33,1.54,1862,4,gelb,126,Handschaltung,7.47,33293.2,15286.4,2021-08-27
353,Kompaktwagen,51554.102,4.24,1.45,1685,4,blau,138,Automatik,6.08,24489.09,6821.7,2022-05-14
354,Kompaktwagen,68280.985,4.33,1.55,1844,4,rot,135,Handschaltung,7.68,36992.84,16494.34,2021-11-07
355,Kompaktwagen,56727.898,4.2,1.33,1593,5,grün,150,Automatik,5.66,38609.7,19487.88,2021-12-10
356,Kompaktwagen,69232.088,4.03,1.39,1589,4,grün,170,Automatik,6.0,31475.43,10596.59,2021-09-10
357,Kompaktwagen,50443.068,4.3,1.58,1946,5,blau,146,Automatik,7.44,35598.67,18062.96,2023-06-23
358,Kompaktwagen,51290.214,4.28,1.42,1663,5,rot,107,Automatik,5.49,28374.12,10824.68,2023-02-21
359,Kompaktwagen,31054.78,4.27,1.51,1778,4,blau,87,Automatik,5.72,36819.17,23501.33,2023-04-07
360,Kompaktwagen,82519.779,4.31,1.44,1735,4,rot,192,Handschaltung,7.56,36011.01,12464.26,2020-06-09
361,Kompaktwagen,55916.277,4.51,1.42,1775,4,blau,128,Automatik,5.76,32385.01,13401.66,2022-05-05
362,Kompaktwagen,68634.107,4.19,1.45,1674,4,grün,161,Handschaltung,6.8,35946.43,15425.67,2021-10-12
363,Kompaktwagen,55473.489,4.47,1.35,1706,4,schwarz,210,Automatik,6.36,38015.46,19511.35,2023-01-25
364,Kompaktwagen,74855.787,4.48,1.47,1873,5,grau,162,Automatik,6.44,31604.57,9177.46,2022-05-26
365,Kompaktwagen,40125.786,4.28,1.58,1859,4,schwarz,116,Handschaltung,7.39,31498.95,15835.16,2022-08-14
366,Kompaktwagen,71197.947,4.32,1.57,1892,4,schwarz,179,Handschaltung,8.77,36266.64,15220.02,2022-02-23
367,Kompaktwagen,69235.537,4.01,1.41,1580,5,schwarz,170,Automatik,6.27,33872.56,12971.76,2022-12-06
368,Kompaktwagen,75846.617,4.28,1.61,1903,4,gelb,121,Automatik,7.28,29137.91,7446.39,2021-11-28
369,Kompaktwagen,61536.426,4.17,1.67,1954,4,schwarz,154,Automatik,8.5,32419.68,12865.61,2022-10-20
370,Kompaktwagen,45331.15,4.36,1.72,2101,4,schwarz,117,Automatik,9.0,34279.58,17486.14,2023-02-09
371,Kompaktwagen,71900.28,4.32,1.5,1872,4,blau,163,Automatik,7.01,40464.86,18330.26,2021-06-02
372,Kompaktwagen,59921.712,4.18,1.44,1692,4,schwarz,136,Handschaltung,6.36,30823.78,11379.56,2022-05-10
373,Kompaktwagen,62364.712,4.21,1.39,1653,4,grün,128,Handschaltung,6.03,35552.75,15892.79,2022-08-05
374,Kompaktwagen,53932.305,4.24,1.51,1828,4,rot,156,Handschaltung,7.23,24069.71,6524.36,2022-11-24
375,Kompaktwagen,50537.377,4.41,1.51,1844,4,rot,145,Automatik,6.56,37203.72,19099.66,2021-12-12
376,Kompaktwagen,40050.231,4.31,1.6,1928,4,grün,172,Handschaltung,8.52,34175.74,19266.56,2023-03-17
377,Kompaktwagen,43546.247,4.31,1.48,1789,4,schwarz,181,Handschaltung,7.58,30089.81,13909.9,2022-01-24
378,Kompaktwagen,65440.306,4.35,1.28,1551,4,rot,98,Automatik,4.65,28299.39,8350.01,2022-08-21
379,Kompaktwagen,28646.3,4.22,1.45,1690,4,rot,145,Handschaltung,6.57,30771.83,17946.79,2023-11-24
380,Kompaktwagen,29048.662,4.12,1.56,1808,4,gelb,164,Handschaltung,8.1,37095.74,24020.93,2023-10-08
381,Kompaktwagen,76251.476,4.24,1.63,1919,4,schwarz,145,Automatik,7.72,32529.14,10009.0,2022-01-29
382,Kompaktwagen,49223.448,4.41,1.53,1848,4,blau,160,Handschaltung,7.87,48147.34,31609.94,2022-09-14
383,Kompaktwagen,58764.363,4.29,1.27,1531,4,rot,144,Automatik,5.0,36559.23,17257.33,2022-10-10
384,Kompaktwagen,48747.961,4.16,1.57,1848,4,gelb,129,Automatik,7.21,33780.19,16358.94,2023-02-03
385,Kompaktwagen,58559.034,4.29,1.77,2126,4,schwarz,157,Handschaltung,11.51,37724.03,18913.03,2022-05-04
386,Kompaktwagen,54281.618,4.47,1.66,2044,5,grün,173,Handschaltung,9.95,32416.24,14560.7,2022-07-18
387,Kompaktwagen,72057.213,4.32,1.7,2055,4,grün,142,Automatik,8.77,41212.75,19833.77,2021-07-13
388,Kompaktwagen,38163.206,4.25,1.48,1794,4,rot,168,Automatik,7.09,42706.54,27614.83,2023-06-25
389,Kompaktwagen,61724.405,4.4,1.54,1862,4,blau,160,Handschaltung,8.1,33091.45,13230.42,2022-01-23
390,Kompaktwagen,55826.709,4.45,1.46,1847,5,grün,164,Automatik,6.27,33636.53,14997.38,2022-02-18
391,Kompaktwagen,15475.244,4.36,1.39,1700,5,schwarz,119,Automatik,5.19,27925.01,18953.26,2024-03-16
392,Kompaktwagen,32797.425,4.26,1.46,1744,5,schwarz,138,Automatik,6.15,29769.24,15971.29,2023-02-07
393,Kompaktwagen,53706.224,4.46,1.53,1899,4,schwarz,114,Automatik,6.14,28802.45,10719.24,2021-12-02
394,Kompaktwagen,63669.82,4.38,1.44,1758,4,schwarz,166,Automatik,6.25,38560.02,18229.0,2021-09-06
395,Kompaktwagen,73737.662,4.17,1.42,1647,5,gelb,106,Handschaltung,5.77,40168.72,18724.02,2021-08-19
396,Kompaktwagen,81809.715,4.2,1.46,1723,5,grau,105,Automatik,5.47,33223.34,9950.39,2021-11-04
397,Kompaktwagen,35420.311,4.42,1.49,1888,5,schwarz,130,Handschaltung,6.94,39921.04,25606.31,2023-03-24
398,Kompaktwagen,49172.298,4.14,1.46,1649,4,rot,156,Automatik,6.5,40586.92,24064.56,2022-09-08
399,Kompaktwagen,86360.981,4.34,1.51,1831,4,grau,198,Automatik,7.51,33840.45,9500.03,2021-05-19
400,Kompaktwagen,61669.912,4.31,1.51,1815,4,gelb,129,Automatik,6.54,39433.35,20068.54,2021-12-04
401,Kompaktwagen,73991.207,4.36,1.44,1785,5,schwarz,170,Automatik,6.3,31484.8,9246.48,2021-05-31
402,Kompaktwagen,39260.732,4.5,1.52,1901,4,blau,138,Handschaltung,7.18,34749.91,19004.04,2024-02-23
403,Kompaktwagen,63233.452,4.26,1.41,1648,5,schwarz,143,Handschaltung,6.66,26470.18,5633.91,2022-06-18
404,Kompaktwagen,55284.587,4.34,1.35,1650,4,schwarz,221,Automatik,6.37,37088.41,18401.21,2022-05-30
405,Kompaktwagen,66922.379,4.04,1.63,1854,5,schwarz,93,Automatik,7.28,34790.21,14534.86,2022-04-02
406,Kompaktwagen,76122.929,4.2,1.5,1740,5,schwarz,167,Automatik,7.24,38669.84,16640.37,2022-01-18
407,Kompaktwagen,29882.215,4.41,1.48,1794,4,schwarz,130,Automatik,6.08,29922.41,16674.13,2024-03-04
408,Kompaktwagen,29999.776,4.2,1.6,1853,5,gelb,138,Automatik,7.76,32704.78,19802.51,2023-11-03
409,Kompaktwagen,49967.391,4.06,1.41,1553,4,blau,100,Handschaltung,5.74,27678.75,10513.2,2022-11-02
410,Kompaktwagen,66877.958,4.32,1.36,1661,4,gelb,120,Automatik,5.07,29428.07,8861.14,2022-03-05
411,Kompaktwagen,82468.826,4.35,1.64,2011,4,grau,128,Handschaltung,8.73,40554.32,17018.23,2022-01-30
412,Kompaktwagen,76987.461,4.37,1.47,1776,4,rot,167,Automatik,6.92,27357.38,5243.01,2021-04-18
413,Kompaktwagen,40094.682,4.3,1.55,1879,4,grün,177,Automatik,7.56,30227.29,14991.53,2023-09-25
414,Kompaktwagen,27774.351,4.29,1.39,1647,4,grau,121,Automatik,5.46,36639.66,23505.18,2023-05-23
415,Kompaktwagen,60267.331,4.21,1.39,1653,4,grün,138,Handschaltung,6.18,32777.7,12779.46,2021-11-08
416,Kompaktwagen,37785.615,4.32,1.59,1877,5,rot,123,Handschaltung,7.84,45946.64,30564.6,2023-07-09
417,Kompaktwagen,78818.536,4.29,1.47,1741,4,rot,146,Automatik,6.35,36592.87,13813.34,2021-11-25
418,Kompaktwagen,38939.557,4.32,1.55,1874,4,schwarz,145,Handschaltung,7.82,29182.01,13691.59,2023-09-08
419,Kompaktwagen,21301.706,4.29,1.56,1881,4,schwarz,179,Automatik,7.74,24006.48,13582.07,2024-04-06
420,Kompaktwagen,85796.401,4.4,1.32,1629,4,grau,92,Automatik,4.82,31320.6,8136.04,2021-02-26
421,Kompaktwagen,59084.497,4.3,1.46,1767,4,schwarz,158,Automatik,6.75,34550.72,15923.86,2022-04-21
422,Kompaktwagen,42944.96,4.38,1.56,1902,5,blau,184,Automatik,7.75,39032.3,22941.87,2022-11-08
423,Kompaktwagen,50736.764,4.35,1.55,1882,4,blau,111,Automatik,6.55,43848.3,26915.22,2022-08-15
424,Kompaktwagen,61168.021,4.65,1.46,1896,4,schwarz,162,Handschaltung,7.28,33516.57,13662.64,2022-04-08
425,Kompaktwagen,31706.133,4.23,1.34,1582,4,schwarz,144,Automatik,5.43,31687.3,18216.06,2023-07-23
426,Kompaktwagen,84652.125,4.46,1.46,1854,5,gelb,143,Handschaltung,6.77,28723.89,5297.97,2021-04-16
427,Kompaktwagen,43589.055,4.36,1.51,1843,4,rot,86,Automatik,5.55,28262.12,11763.44,2023-08-19
428,Kompaktwagen,52300.73,4.44,1.47,1858,4,schwarz,116,Handschaltung,6.37,43977.49,26113.95,2022-07-30
429,Kompaktwagen,74641.872,4.4,1.42,1717,4,grau,163,Handschaltung,7.08,41798.3,20387.69,2021-11-24
430,Kompaktwagen,54750.848,4.3,1.54,1860,4,schwarz,161,Automatik,7.49,31840.57,12828.67,2022-11-02
431,Kompaktwagen,66183.522,4.38,1.43,1725,4,grün,135,Handschaltung,6.3,37713.07,16991.84,2021-11-19
432,Kompaktwagen,51600.695,4.24,1.62,1929,4,rot,122,Handschaltung,8.11,26813.86,8576.01,2022-04-25
433,Kompaktwagen,69532.994,4.29,1.5,1799,4,gelb,156,Automatik,6.69,31540.58,10533.75,2021-07-10
434,Kompaktwagen,64522.229,4.16,1.4,1647,4,gelb,170,Handschaltung,6.82,24934.4,4433.38,2022-05-17
435,Kompaktwagen,60655.875,4.37,1.34,1618,5,blau,140,Automatik,5.45,41162.37,21627.69,2021-11-21
436,Kompaktwagen,24925.706,4.25,1.52,1816,4,schwarz,177,Automatik,7.32,40433.19,28013.1,2024-06-25
437,Kompaktwagen,34834.604,4.06,1.55,1730,4,grau,116,Automatik,6.47,27048.31,12132.78,2023-10-26
438,Kompaktwagen,44260.171,4.25,1.5,1766,5,schwarz,158,Handschaltung,7.3,41010.46,24758.65,2023-02-02
439,Kompaktwagen,15474.48,4.19,1.48,1672,4,blau,124,Automatik,5.94,35942.63,27096.64,2024-05-17
440,Kompaktwagen,55769.709,4.32,1.46,1761,4,gelb,190,Automatik,6.78,30799.18,12801.57,2022-06-08
441,Kompaktwagen,63292.653,4.3,1.36,1633,5,blau,109,Automatik,5.12,32528.94,12820.94,2022-11-16
442,Kompaktwagen,28752.677,4.26,1.51,1774,4,gelb,164,Handschaltung,7.57,33163.07,20389.17,2023-07-04
443,Kompaktwagen,58043.795,4.16,1.54,1782,4,gelb,183,Automatik,7.63,31417.33,12985.61,2022-04-02
444,Kompaktwagen,83930.785,4.34,1.45,1756,4,gelb,121,Automatik,5.53,36843.47,12806.13,2021-04-11
445,Kompaktwagen,65836.053,4.26,1.41,1648,4,grau,175,Handschaltung,6.91,36514.58,15461.59,2022-07-07
446,Kompaktwagen,58047.683,4.48,1.5,1904,4,blau,133,Handschaltung,7.18,38667.35,20094.75,2022-02-14
447,Kompaktwagen,57808.908,4.35,1.46,1808,5,rot,170,Automatik,6.48,36061.54,16426.25,2022-02-25
448,Kompaktwagen,43995.527,4.26,1.55,1823,4,grau,150,Handschaltung,8.04,37305.58,21838.91,2022-12-03
449,Kompaktwagen,76620.774,4.34,1.4,1668,4,grün,126,Automatik,5.43,41520.88,19777.52,2021-07-29
450,Kompaktwagen,94563.889,4.29,1.55,1858,5,gelb,111,Handschaltung,7.13,30920.15,4846.67,2020-07-30
451,Kompaktwagen,78353.022,4.31,1.64,1987,4,blau,136,Automatik,7.88,32496.71,9362.71,2021-09-30
